"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ATF4"	3336.38770719934	2.50856616079026	0.133617902983017	18.77417699864	1.2283665454799e-78	1.28585409980836e-74
"PTP4A1"	460.781821660332	2.45434797111008	0.185356029034649	13.2412632267348	5.06890146397088e-40	2.65306302624236e-36
"SPEN"	7858.06500998722	1.17448206154397	0.109109802692489	10.7642212941589	5.07890960596009e-27	1.77220085850634e-23
"ZNF506"	230.460662454649	3.91306267874811	0.369681570546714	10.5849547029385	3.49949973751095e-26	9.15819081306615e-23
"RIC8B"	358.407765475	1.99893327828243	0.197001539537895	10.1467901366218	3.42441595671704e-24	7.16935724698279e-21
"RPS11"	8371.79819202734	-0.934593417499935	0.101675141648093	-9.19195589355216	3.85762252844284e-20	6.7302654379566e-17
"RPLP0"	4656.01128919842	-1.01720931325498	0.111362224556135	-9.13424024447562	6.58676368955085e-20	9.85003461460262e-17
"RPL32"	7418.51626580779	-1.18323553034701	0.132015956216883	-8.96282210313371	3.16472906068108e-19	4.14104797590119e-16
"RPL11"	10374.4771430416	-0.906296285443535	0.101578265042933	-8.92214771595554	4.57331697913244e-19	5.31927579306204e-16
"DYNC1H1"	12067.0708118379	0.833495775966964	0.0937568241132826	8.88997450425459	6.11229325783873e-19	6.39834858230558e-16
"DIAPH1"	1467.14625894501	1.19980695009367	0.138250518320806	8.67849874753857	4.01026962012294e-18	3.81631839849518e-15
"SON"	9398.04862862061	0.907635464118309	0.10540459345012	8.61096688872319	7.2446914338441e-18	6.31978582745667e-15
"UCP2"	163.462829232444	2.5423787921013	0.296910088720384	8.56279018021376	1.1016831760772e-17	8.87109191321243e-15
"EEF2"	32542.7111413959	-0.940968889779588	0.111554868761571	-8.43503201810712	3.31112146990758e-17	2.47577282478518e-14
"HIST1H2AD"	739.859951833857	-1.75550199231542	0.208332462938203	-8.4264447679292	3.56325886898906e-17	2.48667958937183e-14
"SLC25A5"	6092.77256265756	-0.80485536727781	0.097664437075578	-8.24102806894765	1.70737164576477e-16	1.1170478992416e-13
"RACK1"	30978.036647451	-0.761908746084776	0.0929150704846147	-8.20005562188037	2.40275830490579e-16	1.4795337609267e-13
"SRRM2"	9105.5885426641	1.04038974127939	0.127095308704262	8.18590199658954	2.70271614046846e-16	1.5717795865791e-13
