"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"SRRM1"	1411.26478273895	-0.58474102878972	0.083702591675468	-6.98593695947767	2.82961119222165e-12	6.52131059434016e-10
"ATN1"	229.468499391296	-1.29313638047004	0.186583071316114	-6.93062007902731	4.18999934134847e-12	9.44662677589673e-10
"HIST1H2BC"	5583.94324176102	0.555962040235705	0.0807083049485015	6.88853570385915	5.63695874314521e-12	1.24384891755657e-09
"EIF1"	968.223067245149	-0.6576670286647	0.0957530716425424	-6.86836481987596	6.49419703229523e-12	1.40315244629029e-09
"TUBB"	12045.7213465816	0.476622299568468	0.0695219696608487	6.85570765462472	7.09603617255705e-12	1.50189777848141e-09
"RPL10"	4484.9973536807	0.486691233986676	0.0716511902900265	6.79250731239312	1.10201228052305e-11	2.28579387226091e-09
"ID2"	475.123463617592	0.926205153426767	0.136524139300924	6.78418599208485	1.16742851968586e-11	2.37235455456707e-09
"SMG1"	5134.70899063136	-0.445221961402892	0.0656526066804511	-6.78148186209738	1.18949413593181e-11	2.37235455456707e-09
"HIST4H4"	1302.83329069008	0.626307198698066	0.092493121566289	6.77139216508329	1.27549012942248e-11	2.41743247185604e-09
"RPL27"	10438.9625083953	0.494967288923433	0.0731016674957734	6.77094389060346	1.27944891481503e-11	2.41743247185604e-09
"TIAL1"	1226.18466892739	-0.606314390001919	0.0895503572454708	-6.77065294491144	1.28202474160719e-11	2.41743247185604e-09
"OAZ1"	7070.4986808015	0.462629086629292	0.0685645685503087	6.74734919814805	1.50570596906428e-11	2.73959238687117e-09
"TNRC18"	1047.75693859229	-0.656001161572168	0.0972168969225145	-6.74781012702993	1.50093180976304e-11	2.73959238687117e-09
"STT3A"	3451.49041695051	0.513422405329452	0.0761273140347178	6.74426008377632	1.53808809746039e-11	2.75026063082098e-09
"EIF3L"	6545.56771430972	0.447415169626342	0.0664196893115867	6.73618281361476	1.62601684713969e-11	2.85820690198063e-09
"ATP5MF"	881.840131443938	0.740672493077268	0.110366932800581	6.71100006390111	1.93295024387140e-11	3.34110449653172e-09
"ANKRD11"	2004.56681964262	-0.527723441089389	0.0789381808685165	-6.68527492378362	2.30491520892716e-11	3.91873371012845e-09
"EIF3I"	6920.17855523718	0.422434204746317	0.0637980851438566	6.62142451131223	3.55753687312755e-11	5.95084111471061e-09
"HPRT1"	1121.03465285922	-0.706786682773132	0.107123910308351	-6.59784244935306	4.17184247963849e-11	6.86764735814774e-09
"SEC16A"	1614.89150096769	-0.603582372202341	0.0933133543174676	-6.46833860616405	9.90862698271486e-11	1.60566203808962e-08
"PPIA"	1206.33097824214	0.578370991775315	0.0894970991898757	6.46245517464484	1.03017667634171e-10	1.64368650928306e-08
"KMT2A"	2722.03154059924	-0.53691735026683	0.0832799528683912	-6.44713801790127	1.13981983360906e-10	1.79107143853933e-08
"ERC1"	937.07793831754	-0.620229263751668	0.0963485099763405	-6.4373518999305	1.2157584991825e-10	1.8542104992679e-08
"RPS15A"	4079.2845259739	0.456470002700335	0.0709076636879909	6.43752704515696	1.21435691050358e-10	1.8542104992679e-08
