	untr_a_hek	untr_b_hek	tm_a_hek	tm_b_hek
GTF2F1	1366	1288	1158	1455
GTF2F2	716	719	587	682
GTF2H1	1079	955	852	1010
GTF2H2	184	149	126	138
GTF2H2C	145	164	100	137
GTF2H3	896	817	708	798
GTF2H4	318	227	208	248
GTF2H5	367	332	279	328
GTF2I	2486	2517	1484	2080
GTF2IRD1	372	334	260	335
GTF3A	2102	1863	1740	2142
GTF3C1	6770	6139	4394	5960
GTF3C2	1678	1374	1276	1579
GTF3C3	2278	2118	1740	2140
GTF3C4	1974	1683	1200	1465
GTF3C5	1479	1298	1140	1543
GTF3C6	1266	1315	885	1136
GTPBP1	1469	1208	919	1156
GTPBP10	582	620	389	527
GTPBP2	655	597	461	552
GTPBP3	979	887	656	807
GTPBP4	3770	3753	2936	3645
GTPBP6	748	618	563	684
GTPBP8	559	598	419	592
GTSE1	914	757	540	658
GUCD1	408	350	359	403
GUCY1A1	232	210	174	247
GUCY1A2	43	47	36	40
GUCY1B1	214	195	181	156
GUF1	1183	1151	792	1016
GUK1	1785	1608	1380	1648
GULP1	144	139	135	154
GUSB	746	717	578	699
GVQW3	70	53	51	50
GXYLT1	348	337	226	305
GXYLT2	459	398	261	367
GYG1	485	421	420	514
GYG2	165	143	118	151
GYPC	48	45	45	52
GYS1	952	702	521	728
GZF1	413	412	345	438
H1F0	372	317	304	474
H1FX	691	667	451	657
H2AFJ	47	47	31	40
H2AFV	600	484	425	531
H2AFX	1019	780	953	1040
H2AFY	3667	3414	2596	3082
H2AFY2	1184	1133	832	1115
H2AFZ	5559	5295	4693	5856
H3F3A	26	32	35	44
H3F3B	2021	2136	1642	2082
H6PD	175	142	98	130
HABP4	290	253	173	227
HACD1	132	129	99	124
HACD2	282	254	241	316
HACD3	2602	2184	2174	2622
HACE1	761	791	490	588
HACL1	1226	1071	808	960
HADH	1003	870	614	779
HADHA	3349	3191	2435	3039
HADHB	1749	1546	1409	1622
HAGH	456	382	294	407
HAPLN3	85	70	57	63
HARBI1	54	50	54	61
HARS	1974	1890	1330	1715
HARS2	691	617	475	592
HAS3	149	98	96	96
HASPIN	826	641	579	715
HAT1	2662	2606	2068	2603
HAUS1	738	713	565	801
HAUS2	304	325	238	271
HAUS3	1311	1269	823	1152
HAUS4	295	251	220	241
HAUS5	595	536	416	579
HAUS6	1909	1696	1448	1762
HAUS7	974	894	722	864
HAUS8	341	350	221	307
HAX1	1905	1741	1691	2013
HBP1	336	277	245	285
HBS1L	4125	3854	3108	4033
HCCS	634	580	478	645
HCFC1	4007	2884	1596	2119
HCFC1R1	38	28	34	38
HCFC2	395	354	274	323
HCLS1	83	84	69	61
HCN2	83	48	34	55
HCN3	78	56	37	68
HDAC1	4408	3904	3695	4883
HDAC10	192	160	109	141
HDAC11	69	50	47	49
HDAC2	6352	6035	4158	5238
HDAC3	1416	1278	1183	1498
HDAC4	182	122	98	115
HDAC5	508	477	436	498
HDAC6	758	636	517	677
HDAC7	142	94	94	130
HDAC8	108	98	70	90
HDDC2	1543	1473	1161	1375
HDDC3	278	247	193	230
HDGF	3889	3987	2579	3095
HDGFL2	2007	2034	1421	1869
HDGFL3	792	694	603	739
HDHD2	276	255	199	257
HDHD3	174	112	119	150
HDHD5	1098	1027	882	1088
HDLBP	12575	10880	10283	12954
HDX	280	192	169	195
HEATR1	16296	15119	11862	14525
HEATR3	1904	1695	1377	1644
HEATR5A	1650	1571	1228	1425
HEATR5B	2090	1968	1567	1867
HEATR6	1032	879	698	877
HEBP1	140	126	56	67
HEBP2	1130	1138	825	1012
HECA	323	263	188	254
HECTD1	8451	7925	6044	7651
HECTD2	326	276	187	285
HECTD3	364	326	192	265
HECTD4	2781	2340	1305	1701
HECW2	128	133	109	127
HEG1	260	196	124	165
HELB	622	557	367	453
HELLS	6794	6337	3609	4658
HELQ	643	579	412	522
HELZ	2865	2484	1634	2134
HELZ2	166	184	103	123
HEMK1	229	158	189	214
HERC1	3815	3362	2439	3120
HERC2	3501	3023	1775	2441
HERC4	932	824	559	773
HERC5	917	904	665	809
HERC6	100	105	78	81
HERPUD1	498	439	440	567
HERPUD2	216	165	152	199
HES1	294	252	250	295
HES4	697	718	381	487
HES6	92	82	54	67
HEXA	1002	857	805	939
HEXB	1421	1253	1193	1473
HEXD	250	235	185	270
HEXIM1	329	316	261	401
HEXIM2	56	60	31	41
HEY1	1582	1581	1395	1904
HEY2	57	42	34	58
HFM1	291	257	161	211
HGH1	215	203	124	151
HGS	1034	884	707	894
HGSNAT	342	286	193	251
HHAT	62	44	32	31
HHEX	63	59	38	45
HHIP	64	71	29	37
HHLA3	49	51	30	33
HIBADH	489	509	364	454
HIBCH	680	644	476	628
HIC2	302	249	196	273
HID1	57	43	40	43
HIF1A	2451	2228	1825	2297
HIF1AN	453	427	298	414
HIGD1A	175	155	151	247
HIGD2A	538	408	407	537
HIKESHI	523	441	399	495
HILPDA	66	78	48	54
HINFP	307	291	224	285
HINT1	3342	2761	2687	3377
HINT2	341	307	194	223
HINT3	289	266	175	206
HIP1	500	466	281	361
HIP1R	552	550	358	444
HIPK1	1263	973	873	1117
HIPK2	469	388	201	325
HIPK3	1448	1298	1038	1246
HIRA	1938	1765	1167	1422
HIRIP3	459	455	381	488
HIST1H1C	31170	28559	27619	32846
HIST1H1D	4584	4307	3263	3946
HIST1H1E	26868	26967	18483	22262
HIST1H2AB	1706	1302	1758	2230
HIST1H2AC	5243	4778	4377	5152
HIST1H2AE	43	29	44	69
HIST1H2AG	7382	5666	7489	8437
HIST1H2AH	9878	8432	9867	12267
HIST1H2AI	3153	2784	2457	2904
HIST1H2AK	722	573	711	818
HIST1H2AL	681	499	601	745
HIST1H2AM	5254	4509	4405	5460
HIST1H2BC	5667	4354	5201	6991
HIST1H2BD	6795	5049	6582	8318
HIST1H2BF	1576	1328	1353	1751
HIST1H2BJ	8970	6563	9544	12151
HIST1H2BK	4859	4127	4856	5751
HIST1H2BL	2113	1690	2138	2765
HIST1H2BN	1213	1143	1014	1269
HIST1H2BO	4626	4019	4557	5650
HIST1H3A	2747	2114	2919	3384
HIST1H3B	13338	12233	11289	13671
HIST1H3E	84	65	83	96
HIST1H3F	366	287	266	316
HIST1H3H	8701	7127	8015	9026
HIST1H3J	1471	1122	1420	1747
HIST1H4A	1190	1141	848	1054
HIST1H4B	10016	9315	7355	9186
HIST1H4C	10570	9903	7399	9694
HIST1H4D	5300	4886	4808	5503
HIST1H4E	5970	6017	4369	5685
HIST1H4H	3285	2687	3015	3852
HIST1H4J	131	113	129	164
HIST2H2AB	1763	1429	1459	1712
HIST2H2AC	4951	3631	5538	6915
HIST2H2BE	4143	3090	3674	5027
HIST2H2BF	3006	2816	2032	3019
HIST2H3D	1362	1102	1456	1595
HIST3H2A	1949	1610	1739	1934
HIST3H2BB	2066	1550	3012	3537
HIST4H4	1262	1006	1278	1613
HIVEP1	1009	985	635	875
HIVEP2	464	404	337	423
HJURP	955	818	659	922
HK1	2014	1907	1392	1941
HK2	897	824	499	679
HLA-A	775	773	564	700
HLA-B	639	588	474	505
HLA-C	1431	1299	1023	1222
HLA-DPA1	40	27	30	39
HLA-DQB1	68	49	46	62
HLA-E	421	426	333	436
HLA-F	131	97	79	89
HLCS	767	655	539	671
HLTF	3074	2886	2280	2907
HLX	96	79	57	75
HM13	1009	812	876	1004
HMBOX1	271	231	162	203
HMBS	480	470	298	424
HMCES	840	785	545	777
HMCN1	171	153	104	153
HMG20A	834	692	577	784
HMG20B	946	843	685	916
HMGA1	529	479	251	361
HMGA2	191	188	101	130
HMGB1	1129	1124	779	1127
HMGB2	4535	4807	3416	4404
HMGB3	1813	1835	1304	1792
HMGCL	213	193	156	207
HMGCR	2408	2119	1992	2298
HMGCS1	1192	1043	882	1110
HMGN1	1875	1846	1262	1503
HMGN2	1184	1231	754	1209
HMGN3	1066	1101	665	916
HMGN4	450	527	326	413
HMGN5	309	306	137	189
HMGXB3	2271	2133	1521	1916
HMGXB4	1053	931	685	862
HMMR	1780	1788	1305	1646
HMOX1	267	213	278	286
HMOX2	1048	1011	770	922
HNRNPA0	858	972	629	902
HNRNPA1	674	721	855	1164
HNRNPA2B1	12010	12855	7519	11504
HNRNPA3	144	181	98	117
HNRNPAB	5328	5636	3676	5110
HNRNPC	6896	6471	6087	7585
HNRNPD	4374	4021	1599	2122
HNRNPDL	6705	6880	4874	6601
HNRNPF	5100	4673	4244	5490
HNRNPH1	15257	15647	11364	15682
HNRNPH2	2486	2748	1856	2430
HNRNPH3	774	834	466	911
HNRNPK	10703	9192	9126	11872
HNRNPL	3240	2972	2412	3368
HNRNPLL	1135	1060	788	991
HNRNPM	7825	8030	4686	6565
HNRNPR	6853	6677	4773	6158
HNRNPU	27878	28731	17191	24359
HNRNPUL1	3874	3250	2105	2902
HNRNPUL2	66	40	39	51
HOMER1	511	431	413	445
HOMER2	533	546	414	533
HOMER3	36	32	39	44
HOMEZ	386	310	275	354
HOOK1	1278	1130	829	993
HOOK2	173	156	89	107
HOOK3	849	745	431	582
HOXA1	47	45	32	28
HOXA10	463	367	318	407
HOXA11	184	194	168	217
HOXA13	90	96	69	81
HOXA2	55	64	27	59
HOXA3	85	67	33	42
HOXA5	531	452	380	509
HOXA6	288	215	168	242
HOXA9	227	205	138	154
HOXB13	108	83	57	67
HOXB2	55	50	33	58
HOXB3	194	142	107	179
HOXB4	71	66	35	48
HOXB5	71	42	38	52
HOXB6	353	299	223	318
HOXB7	80	61	72	90
HOXB8	132	106	55	100
HOXB9	576	522	282	410
HOXC10	119	112	54	91
HOXC4	129	95	82	120
HOXC6	93	77	46	59
HOXC9	231	224	119	187
HOXD10	966	808	554	698
HOXD11	418	345	219	317
HOXD13	430	361	311	407
HOXD4	60	54	47	55
HOXD8	62	88	45	67
HOXD9	173	184	98	162
HP1BP3	2584	2402	1525	1981
HPCAL1	91	74	66	88
HPF1	644	644	459	602
HPGD	38	35	26	35
HPRT1	1450	1609	659	904
HPS1	477	458	342	425
HPS3	968	799	652	806
HPS4	663	601	534	715
HPS5	1020	900	721	884
HPS6	369	336	265	286
HPSE	72	60	45	53
HRAS	450	479	313	420
HS1BP3	253	228	187	197
HS2ST1	241	226	140	163
HS3ST3A1	63	81	41	53
HS6ST1	42	55	45	58
HS6ST2	792	797	562	741
HS6ST3	40	31	25	32
HSBP1	963	848	793	1086
HSCB	232	213	189	218
HSD17B1	96	115	78	101
HSD17B10	1868	1785	1418	1796
HSD17B11	468	376	360	419
HSD17B12	1027	912	758	920
HSD17B4	2950	3022	2453	3054
HSD17B6	69	55	46	61
HSD17B7	146	87	78	90
HSD17B8	68	49	57	53
HSDL1	539	490	340	377
HSDL2	965	918	719	949
HSF1	591	432	371	516
HSF2	1320	1187	959	1172
HSF4	81	56	36	52
HSP90AA1	35600	35217	19459	26904
HSP90AB1	24453	23275	19351	24991
HSP90B1	14881	14884	10778	13407
HSPA12A	266	216	161	222
HSPA13	1196	1109	947	1175
HSPA14	2091	1808	1579	1926
HSPA1B	538	463	569	690
HSPA4	11154	10580	8199	10453
HSPA4L	2367	2204	1720	2238
HSPA5	5270	5040	2620	4015
HSPA8	31486	28337	30645	36741
HSPA9	10747	9948	8717	10817
HSPB1	93	74	56	85
HSPB11	556	535	369	430
HSPBAP1	266	231	180	211
HSPBP1	370	340	256	326
HSPD1	20670	20953	15431	19643
HSPE1	712	725	630	814
HSPG2	249	164	88	131
HSPH1	6970	6914	4575	5868
HTATIP2	324	338	217	290
HTATSF1	5805	6349	3866	5008
HTD2	484	382	360	425
HTR2B	165	124	38	71
HTRA1	135	125	96	136
HTRA2	559	508	437	530
HTT	5415	4585	2793	3835
HUNK	76	59	43	63
HUS1	484	431	299	437
HUWE1	21465	17963	11511	14840
HYAL2	676	614	545	680
HYAL3	62	58	61	62
HYI	147	145	106	170
HYKK	284	223	201	222
HYLS1	187	152	132	155
HYOU1	3886	3595	2604	3166
HYPK	708	755	447	700
IAH1	375	287	289	391
IARS	16694	15481	12977	15430
IARS2	6834	6597	5149	6259
IBA57	239	202	179	206
IBTK	1664	1491	1154	1574
ICA1	129	114	91	103
ICA1L	134	115	92	112
ICAM3	95	71	51	100
ICAM5	74	58	25	48
ICE1	3561	3117	2578	3299
ICE2	1538	1409	1023	1310
ICK	269	248	209	269
ICMT	1089	969	809	995
ID1	57	74	60	91
ID2	420	306	521	611
ID3	595	524	452	536
ID4	55	64	49	77
IDE	2766	2481	2024	2558
IDH1	1025	910	891	1051
IDH2	694	583	629	786
IDH3A	1460	1460	943	1224
IDH3B	2370	2106	1745	2275
IDH3G	849	779	707	896
IDI1	1165	1101	883	1138
IDI2	71	53	42	41
IDS	260	195	153	193
IER2	64	69	37	65
IER5	201	238	150	178
IFFO1	301	280	182	203
IFFO2	92	95	72	86
IFI27L1	87	100	69	99
IFI27L2	67	46	49	45
IFI30	120	114	108	113
IFIT1	69	82	49	69
IFIT5	482	464	341	385
IFNAR1	848	790	554	750
IFNAR2	61	41	26	33
IFNGR1	1077	996	798	965
IFNGR2	546	468	547	641
IFNLR1	102	110	73	88
IFRD1	1226	1249	872	1137
IFRD2	2038	1927	1382	1589
IFT122	497	399	338	443
IFT140	616	510	313	435
IFT172	1287	1205	858	1155
IFT20	228	201	177	188
IFT22	276	234	200	271
IFT27	436	438	266	344
IFT43	258	251	163	242
IFT46	485	405	392	499
IFT52	845	711	666	756
IFT57	2042	2011	1451	1829
IFT74	583	546	446	619
IFT80	192	196	148	166
IFT81	655	626	412	565
IFT88	228	269	140	231
IGBP1	675	702	504	647
IGDCC3	38	34	27	36
IGDCC4	51	47	27	32
IGF1R	975	858	485	676
IGF2BP1	2286	1840	1084	1622
IGF2BP2	469	392	252	336
IGF2BP3	623	581	427	598
IGF2R	4657	4106	2195	3168
IGFBP2	519	541	380	438
IGHMBP2	437	392	229	334
IGSF10	51	41	31	45
IGSF3	238	231	159	224
IGSF8	332	280	217	243
IGSF9B	147	87	52	58
IK	1720	1627	1372	1709
IKBIP	905	911	611	764
IKBKB	708	635	384	523
IKBKG	89	91	47	55
IKZF2	33	40	32	50
IKZF5	291	239	169	283
IL10RB	119	114	88	84
IL11RA	37	28	28	28
IL12RB2	144	105	67	107
IL13RA1	434	408	346	397
IL17RA	233	207	162	203
IL17RB	376	351	271	314
IL17RC	83	70	54	62
IL17RD	53	65	40	57
IL18R1	76	82	56	59
IL1RAP	87	68	66	76
IL27RA	86	80	59	104
IL4R	107	76	59	80
IL6ST	1027	951	848	1013
ILDR2	85	54	52	61
ILF2	10057	9636	8011	9704
ILF3	8972	8135	5632	7582
ILK	893	770	710	853
ILKAP	896	816	587	740
ILRUN	347	269	220	293
ILVBL	600	458	445	519
IMMP1L	168	159	129	156
IMMP2L	120	115	79	88
IMMT	3299	3119	2501	3128
IMP3	320	308	272	314
IMP4	923	952	775	951
IMPA1	525	487	397	507
IMPA2	129	116	71	89
IMPACT	540	502	305	447
IMPAD1	1104	1029	683	868
IMPDH1	1440	1293	943	1183
IMPDH2	9804	8855	8168	9926
INA	274	225	140	167
INCENP	1533	1356	936	1317
INF2	492	398	216	269
ING1	88	105	91	119
ING2	183	206	124	168
ING3	613	459	547	656
ING4	170	171	115	165
ING5	381	387	247	309
INIP	88	72	75	96
INO80	1354	1250	862	1156
INO80C	104	79	47	71
INO80D	383	328	222	284
INO80E	461	436	413	468
INPP1	113	93	91	123
INPP4A	903	752	582	819
INPP4B	55	62	34	65
INPP5A	387	330	289	373
INPP5B	749	691	479	651
INPP5E	300	243	188	219
INPP5F	446	414	330	384
INPP5J	127	83	55	83
INPP5K	272	231	225	267
INPPL1	1431	1267	1010	1363
INSIG1	908	800	739	904
INSIG2	150	138	69	87
INSR	583	481	293	461
INSYN1	65	64	67	80
INTS1	2689	2362	1468	1994
INTS10	1520	1382	1090	1357
INTS11	970	896	742	874
INTS12	548	431	410	531
INTS13	1979	1997	1653	1960
INTS14	1682	1507	1315	1700
INTS2	1430	1284	1001	1318
INTS3	2274	1968	1354	1762
INTS4	628	529	493	577
INTS5	679	569	496	607
INTS6	851	863	702	893
INTS6L	431	442	329	419
INTS7	2811	2500	2068	2542
INTS8	2603	2347	2075	2555
INTS9	308	276	251	304
INTU	734	699	465	695
INVS	873	747	532	672
IP6K1	729	654	459	633
IP6K2	1440	1293	1188	1450
IPMK	166	150	119	147
IPO11	2710	2369	1839	2342
IPO13	833	763	639	723
IPO4	3913	3423	2266	3067
IPO5	13850	12606	10490	12955
IPO7	5922	5078	4065	4926
IPO8	2198	2077	1281	1523
IPO9	3491	3028	2278	2982
IPP	267	219	164	182
IPPK	372	318	254	302
IQCB1	1386	1375	1028	1274
IQCC	400	348	249	322
IQCE	261	274	154	202
IQCG	93	80	74	109
IQCH	187	153	123	162
IQCJ-SCHIP1	75	82	28	46
IQCK	63	50	38	47
IQGAP1	4652	4219	3036	3998
IQGAP2	1000	849	666	871
IQGAP3	1546	1317	870	1295
IQSEC1	630	497	260	341
IRAK1	4022	3773	3254	3931
IRAK1BP1	105	101	56	93
IRAK2	71	74	53	62
IRAK4	155	145	94	120
IREB2	3563	3453	2156	2641
IRF1	64	46	27	44
IRF2BP1	435	441	318	382
IRF2BP2	923	848	714	953
IRF2BPL	164	127	93	127
IRF3	600	523	433	505
IRF7	71	51	30	34
IRF9	49	35	31	51
IRGQ	259	255	145	177
IRS1	69	48	32	47
IRS4	20950	18971	13806	18373
IRX3	49	41	30	43
IRX5	41	45	29	40
ISCA2	206	206	164	163
ISCU	470	436	293	365
ISG20L2	722	544	459	584
ISL1	77	86	65	74
ISL2	137	129	88	128
ISOC1	512	505	463	606
ISOC2	419	363	354	358
IST1	854	907	605	733
ISYNA1	746	579	576	717
ITCH	2018	1806	1482	1859
ITFG1	793	658	611	771
ITFG2	317	281	160	241
ITGA1	242	212	166	203
ITGA2	237	234	175	230
ITGA2B	32	42	30	42
ITGA3	60	56	46	47
ITGA4	275	289	191	259
ITGA5	298	271	211	240
ITGA6	545	479	350	419
ITGA7	84	83	50	75
ITGA8	196	190	165	183
ITGA9	38	46	25	33
ITGAE	358	356	256	343
ITGAV	996	922	775	1038
ITGB1	1749	1704	1361	1655
ITGB1BP1	627	651	447	580
ITGB1BP2	37	42	25	38
ITGB3BP	967	755	825	963
ITGB5	403	379	313	432
ITIH4	92	87	50	77
ITM2B	1039	787	825	1095
ITM2C	403	367	324	358
ITPA	624	693	504	613
ITPK1	328	294	299	366
ITPKB	108	97	56	76
ITPKC	177	143	96	132
ITPR1	846	705	522	672
ITPR2	1435	1303	926	1300
ITPR3	1083	857	603	866
ITPRID2	1947	1837	1309	1738
ITPRIP	83	49	46	67
ITPRIPL1	416	392	267	348
ITPRIPL2	162	146	63	83
ITSN1	1219	1112	906	1152
ITSN2	987	948	747	868
IVD	653	526	398	500
IVNS1ABP	2863	2779	2004	2457
IWS1	2290	2279	1725	1965
JADE1	986	900	645	735
JADE2	93	95	51	72
JADE3	492	503	346	399
JAG1	66	73	66	71
JAG2	307	268	165	219
JAGN1	367	343	364	425
JAK1	2904	2774	2090	2514
JAK2	207	206	120	152
JAKMIP1	57	73	46	44
JAM3	568	583	436	528
JARID2	919	824	633	786
JAZF1	53	32	34	50
JCAD	305	293	148	229
JHY	56	44	29	49
JKAMP	466	419	358	472
JMJD1C	1875	1691	1281	1606
JMJD4	1335	1163	939	1190
JMJD6	557	523	368	489
JMJD8	364	308	237	343
JMY	675	573	366	467
JOSD1	289	237	268	315
JOSD2	84	51	59	62
JPH1	346	253	207	276
JPH3	142	109	57	90
JPT1	2069	1938	1642	1993
JPT2	1313	1291	1024	1274
JRK	300	323	225	231
JRKL	139	138	63	87
JTB	1462	1394	938	1153
JUN	619	580	446	571
JUNB	40	29	33	42
JUND	144	141	117	146
JUP	244	187	143	208
KALRN	116	107	65	85
KANK1	314	254	221	272
KANK2	173	174	111	156
KANK3	37	32	30	36
KANSL1	1602	1265	821	1136
KANSL1L	520	530	340	444
KANSL2	985	996	693	900
KANSL3	1251	1029	806	1030
KARS	4603	4271	3756	4529
KAT14	816	831	620	833
KAT2A	895	786	657	787
KAT2B	309	268	221	297
KAT5	933	870	819	1022
KAT6A	3084	2478	1852	2414
KAT6B	1090	896	707	952
KAT7	1247	1069	831	1061
KAT8	587	581	433	497
KATNA1	1017	905	727	803
KATNAL1	422	439	270	320
KATNAL2	54	43	33	41
KATNB1	872	696	694	901
KATNBL1	248	219	190	197
KAZN	60	73	33	45
KBTBD2	728	633	380	516
KBTBD3	42	43	41	56
KBTBD4	475	422	372	438
KBTBD6	738	644	505	640
KBTBD7	233	195	168	216
KBTBD8	441	435	394	435
KCMF1	574	593	456	590
KCNB2	174	166	101	165
KCNC4	102	94	44	80
KCNG1	130	95	127	124
KCNG3	123	121	78	94
KCNJ13	143	123	50	75
KCNJ8	261	213	201	233
KCNK1	47	39	30	43
KCNK5	65	59	57	77
KCNMB4	74	65	51	52
KCNQ2	234	230	160	209
KCNQ5	273	247	149	244
KCNRG	218	172	116	131
KCNT2	223	167	99	157
KCTD1	133	113	55	119
KCTD10	329	293	206	283
KCTD12	187	159	95	136
KCTD13	146	120	67	80
KCTD15	264	235	224	221
KCTD17	171	179	156	214
KCTD18	183	144	129	120
KCTD19	30	32	30	32
KCTD2	150	146	90	132
KCTD20	1039	948	785	932
KCTD21	60	31	28	34
KCTD3	3083	2876	2053	2708
KCTD5	382	318	290	365
KCTD6	171	142	131	172
KCTD7	64	51	44	46
KCTD9	167	169	98	142
KDELR1	781	540	602	725
KDELR2	1447	1205	1240	1508
KDELR3	150	142	107	140
KDM1A	5266	4940	3808	4710
KDM1B	978	884	614	783
KDM2A	1546	1410	794	1041
KDM2B	665	574	442	560
KDM3A	1551	1333	966	1232
KDM3B	3528	3151	2340	2835
KDM4A	1837	1657	1100	1397
KDM4B	487	453	348	453
KDM4C	538	486	372	514
KDM4D	89	85	79	70
KDM5A	3626	3398	2349	3010
KDM5B	2390	2161	1489	1825
KDM5C	4776	4275	2844	3689
KDM6A	1942	1601	1468	1786
KDM7A	265	285	207	262
KDM8	116	105	66	91
KDSR	304	264	166	228
KEAP1	958	957	746	923
KHDC4	1331	1122	866	1164
KHDRBS1	3405	3062	1799	2211
KHDRBS3	230	262	193	231
KHK	255	232	179	199
KHNYN	335	345	282	319
KHSRP	5281	4268	2702	3792
KIAA0100	5833	5169	4237	5351
KIAA0232	1239	1166	814	1056
KIAA0319L	1074	945	744	941
KIAA0355	345	298	256	303
KIAA0408	331	291	169	233
KIAA0513	77	79	50	49
KIAA0556	467	421	277	363
KIAA0586	1530	1312	1010	1328
KIAA0753	670	585	354	481
KIAA0825	40	43	28	26
KIAA0895	491	443	334	399
KIAA0895L	66	56	54	75
KIAA0930	523	470	366	512
KIAA1109	3297	2904	2149	2777
KIAA1143	121	119	97	145
KIAA1191	836	796	661	869
KIAA1211	235	222	136	190
KIAA1217	72	36	32	41
KIAA1257	127	93	61	70
KIAA1324L	459	401	334	482
KIAA1328	140	128	85	100
KIAA1522	175	137	67	93
KIAA1549	509	340	241	321
KIAA1549L	116	112	54	98
KIAA1586	973	959	789	1016
KIAA1671	1429	1196	587	841
KIAA1841	285	249	134	208
KIAA1958	483	374	228	287
KIAA2013	279	254	230	350
KIAA2026	656	578	366	547
KIDINS220	2847	2637	2123	2731
KIF11	4958	4600	3412	4195
KIF13A	1073	963	768	972
KIF13B	340	303	175	281
KIF14	2950	2780	1758	2414
KIF15	1932	1747	1359	1546
KIF16B	738	689	480	620
KIF17	121	135	88	93
KIF18A	1205	1097	839	1120
KIF18B	719	589	397	584
KIF1A	810	696	512	728
KIF1B	2581	2335	1449	1908
KIF1BP	1012	930	627	794
KIF1C	2671	2474	1886	2314
KIF20A	2266	1973	1993	2357
KIF20B	3415	3437	1914	2878
KIF21A	1672	1446	1195	1603
KIF21B	59	52	38	50
KIF22	2454	2233	2068	2415
KIF23	3615	3443	2496	3162
KIF24	640	500	417	471
KIF26A	506	444	362	371
KIF26B	80	69	48	45
KIF27	210	155	125	160
KIF2A	1702	1616	998	1260
KIF2C	1825	1613	1392	1776
KIF3A	1080	1103	724	886
KIF3B	877	840	632	761
KIF3C	124	93	79	85
KIF4A	2620	2381	1858	2235
KIF5A	169	162	95	117
KIF5B	4629	4472	3478	4332
KIF5C	485	447	313	424
KIF6	41	34	33	52
KIF7	1087	1027	680	800
KIF9	106	105	64	89
KIFAP3	846	867	614	790
KIFC1	1198	1150	922	1146
KIFC2	156	168	94	144
KIFC3	104	92	73	102
KIN	398	397	271	340
KIRREL1	281	256	172	240
KIT	230	210	141	186
KITLG	131	114	116	132
KIZ	513	489	393	474
KLC1	270	286	152	193
KLC2	648	544	371	446
KLC3	179	167	136	148
KLC4	337	301	238	266
KLF10	267	208	254	328
KLF11	168	169	130	166
KLF12	156	159	128	165
KLF15	120	86	82	95
KLF3	140	138	85	145
KLF5	62	53	49	101
KLF6	127	114	75	97
KLF9	93	82	59	78
KLHDC10	437	434	334	417
KLHDC2	1045	995	829	979
KLHDC3	1572	1461	1293	1650
KLHDC4	739	675	434	525
KLHDC8B	81	71	82	78
KLHL11	1134	1092	745	898
KLHL12	917	815	654	817
KLHL13	599	528	449	608
KLHL15	1067	998	822	1222
KLHL17	267	224	200	206
KLHL18	567	535	382	431
KLHL2	248	207	170	243
KLHL20	461	408	314	390
KLHL21	335	277	254	284
KLHL22	486	417	352	435
KLHL23	1303	1214	866	1092
KLHL24	356	321	234	304
KLHL25	157	128	110	134
KLHL26	88	71	59	58
KLHL28	264	269	185	232
KLHL29	143	128	86	123
KLHL32	35	32	27	39
KLHL36	179	151	106	161
KLHL42	385	337	281	373
KLHL5	517	452	324	420
KLHL7	668	611	431	528
KLHL8	784	744	511	667
KLHL9	1763	1708	1116	1400
KLRG2	125	83	60	86
KMT2A	3951	3187	1702	2380
KMT2B	870	674	278	370
KMT2C	4329	3582	2064	2982
KMT2D	3824	2755	1026	1468
KMT2E	1227	1118	641	958
KMT5A	215	207	205	193
KMT5B	640	636	447	530
KMT5C	120	102	75	91
KNL1	3820	3525	2618	3382
KNOP1	1074	1101	867	1066
KNSTRN	892	838	581	771
KNTC1	4159	3724	2880	3582
KPNA1	1492	1368	927	1166
KPNA2	6471	5379	5500	6826
KPNA3	1142	879	758	983
KPNA4	1291	1203	930	1190
KPNA5	843	782	580	797
KPNA6	2277	1911	1483	1950
KPNB1	14307	12999	9976	12642
KPTN	166	136	88	128
KRAS	257	251	150	225
KRBA1	303	277	148	192
KRBOX4	126	118	95	113
KRCC1	129	107	119	125
KREMEN1	110	103	89	104
KRI1	1278	1295	853	1188
KRIT1	112	82	59	75
KRR1	2009	1962	1437	1848
KRT10	54	56	56	52
KRT18	539	576	470	553
KRT38	71	51	50	58
KRT8	99	88	74	111
KSR1	78	66	36	48
KTI12	62	56	43	47
KTN1	7332	7228	4944	6958
KXD1	504	500	430	541
KYAT3	873	799	634	840
L2HGDH	481	471	313	378
L3HYPDH	325	271	198	255
L3MBTL2	1409	1326	981	1287
L3MBTL3	509	460	290	404
L3MBTL4	35	37	30	26
LACTB	241	226	157	210
LACTB2	429	404	343	425
LAGE3	490	494	324	393
LAMA1	549	435	321	469
LAMA3	1032	838	577	758
LAMA4	430	412	285	352
LAMA5	375	326	169	230
LAMB1	1295	1097	804	1062
LAMB2	970	845	602	796
LAMC1	4229	3808	2514	3398
LAMC3	46	64	39	36
LAMP1	814	758	614	854
LAMP2	1729	1375	1358	1809
LAMTOR1	279	214	266	298
LAMTOR2	451	461	326	479
LAMTOR3	156	150	178	211
LAMTOR4	562	487	379	519
LAMTOR5	355	382	241	383
LANCL1	826	735	494	596
LANCL2	455	411	376	466
LAP3	1811	1743	1402	1692
LAPTM4A	646	560	554	648
LAPTM4B	1683	1423	1372	1714
LARGE1	410	355	239	310
